 -.6980000138E+02 0.4418806114E-37 -.6983349359E-37 0.8263958842E-37
 -.6960000098E+02 0.8654545818E-37 -.1201850081E-36 0.1481031820E-36
 -.6940000057E+02 0.1674223594E-36 -.2053434029E-36 0.2649455785E-36
 -.6920000017E+02 0.3203902660E-36 -.3481173037E-36 0.4731126501E-36
 -.6899999976E+02 0.6072254830E-36 -.5851923606E-36 0.8433106700E-36
 -.6879999936E+02 0.1140828215E-35 -.9746284590E-36 0.1500463145E-35
 -.6859999895E+02 0.2126187404E-35 -.1606518460E-35 0.2664877941E-35
 -.6839999855E+02 0.3933167893E-35 -.2617208590E-35 0.4724361383E-35
 -.6820000112E+02 0.7225090941E-35 -.4206281061E-35 0.8360307380E-35
 -.6800000072E+02 0.1318457663E-34 -.6652317144E-35 0.1476774811E-34
 -.6780000031E+02 0.2390796773E-34 -.1031606672E-34 0.2603866650E-34
 -.6759999990E+02 0.4309027637E-34 -.1560368356E-34 0.4582845032E-34
 -.6739999950E+02 0.7720789417E-34 -.2282975464E-34 0.8051246251E-34
 -.6719999909E+02 0.1375491208E-33 -.3185412936E-34 0.1411893983E-33
 -.6699999869E+02 0.2436800686E-33 -.4123858782E-34 0.2471448906E-33
 -.6680000126E+02 0.4293256967E-33 -.4642506081E-34 0.4318284846E-33
 -.6660000086E+02 0.7522885923E-33 -.3597809372E-34 0.7531484245E-33
 -.6640000045E+02 0.1311073418E-32 0.1591641804E-34 0.1311170027E-32
 -.6620000005E+02 0.2272570460E-32 0.1640619856E-33 0.2278484767E-32
 -.6599999964E+02 0.3917843759E-32 0.5201604249E-33 0.3952222994E-32
 -.6579999924E+02 0.6717325353E-32 0.1305274389E-32 0.6842967275E-32
 -.6559999883E+02 0.1145336782E-31 0.2947114817E-32 0.1182645848E-31
 -.6540000141E+02 0.1941836255E-31 0.6258338020E-32 0.2040195086E-31
 -.6520000100E+02 0.3273219991E-31 0.1275991385E-31 0.3513135796E-31
 -.6500000060E+02 0.5484603669E-31 0.2526211013E-31 0.6038428561E-31
 -.6480000019E+02 0.9133308156E-31 0.4889939264E-31 0.1035996254E-30
 -.6459999979E+02 0.1511146963E-30 0.9295926562E-31 0.1774178021E-30
 -.6439999938E+02 0.2483343954E-30 0.1740901590E-30 0.3032776870E-30
 -.6419999897E+02 0.4051735964E-30 0.3218887838E-30 0.5174727358E-30
 -.6399999857E+02 0.6559943833E-30 0.5885668912E-30 0.8813283249E-30
 -.6380000114E+02 0.1053272669E-29 0.1065568480E-29 0.1498272172E-29
 -.6360000074E+02 0.1675791504E-29 0.1911957476E-29 0.2542411956E-29
 -.6340000033E+02 0.2639370006E-29 0.3402619854E-29 0.4306285627E-29
 -.6319999993E+02 0.4109745197E-29 0.6009626039E-29 0.7280495225E-29
 -.6299999952E+02 0.6315584074E-29 0.1053876450E-28 0.1228625897E-28
 -.6279999912E+02 0.9556001615E-29 0.1835733386E-28 0.2069562450E-28
 -.6259999871E+02 0.1418958075E-28 0.3177200413E-28 0.3479661547E-28
 -.6240000129E+02 0.2057743603E-28 0.5465200385E-28 0.5839753761E-28
 -.6220000088E+02 0.2892544440E-28 0.9345096067E-28 0.9782516743E-28
 -.6200000048E+02 0.3892000045E-28 0.1588725954E-27 0.1635703763E-27
 -.6180000007E+02 0.4895947710E-28 0.2685698029E-27 0.2729959146E-27
 -.6159999967E+02 0.5461882977E-28 0.4514915947E-27 0.4547833293E-27
 -.6139999926E+02 0.4569436034E-28 0.7548401372E-27 0.7562219299E-27
 -.6119999886E+02 0.6696901207E-30 0.1255132927E-26 0.1255133106E-26
 -.6100000143E+02 -.1234282348E-27 0.2075673563E-26 0.2079340105E-26
 -.6080000103E+02 -.4093036280E-27 0.3413947944E-26 0.3438396432E-26
 -.6060000062E+02 -.1011838240E-26 0.5584261257E-26 0.5675190782E-26
 -.6040000021E+02 -.2214983425E-26 0.9083560706E-26 0.9349718000E-26
 -.6019999981E+02 -.4530423414E-26 0.1469216724E-25 0.1537480129E-25
 -.5999999940E+02 -.8866999544E-26 0.2362646027E-25 0.2523555638E-25
 -.5979999900E+02 -.1681904571E-25 0.3776785738E-25 0.4134357688E-25
 -.5959999859E+02 -.3115304979E-25 0.6000209822E-25 0.6760742786E-25
 -.5940000117E+02 -.5662274043E-25 0.9471501818E-25 0.1103497594E-24
 -.5920000076E+02 -.1013243473E-24 0.1485051536E-24 0.1797787640E-24
 -.5900000036E+02 -.1789344817E-24 0.2311876089E-24 0.2923444189E-24
 -.5879999995E+02 -.3123810458E-24 0.3571726339E-24 0.4745041709E-24
 -.5859999955E+02 -.5398263857E-24 0.5472954249E-24 0.7687293469E-24
 -.5839999914E+02 -.9243586470E-24 0.8311294706E-24 0.1243066814E-23
 -.5819999874E+02 -.1569594339E-23 0.1249694044E-23 0.2006330380E-23
 -.5800000131E+02 -.2644647668E-23 0.1858194115E-23 0.3232189143E-23
 -.5780000091E+02 -.4423853914E-23 0.2727878608E-23 0.5197288250E-23
 -.5760000050E+02 -.7349593210E-23 0.3945045815E-23 0.8341457117E-23
 -.5740000010E+02 -.1213106518E-22 0.5603280761E-23 0.1336261567E-22
 -.5719999969E+02 -.1989866986E-22 0.7781533584E-23 0.2136607889E-22
 -.5699999928E+02 -.3244385935E-22 0.1049457314E-22 0.3409897469E-22
 -.5679999888E+02 -.5258952052E-22 0.1359192090E-22 0.5431756606E-22
 -.5660000145E+02 -.8475838221E-22 0.1656373499E-22 0.8636168521E-22
 -.5640000105E+02 -.1358397671E-21 0.1818267986E-22 0.1370512757E-21
 -.5620000064E+02 -.2165025634E-21 0.1586224534E-22 0.2170828662E-21
 -.5600000024E+02 -.3431704959E-21 0.4532657809E-23 0.3432004287E-21
 -.5579999983E+02 -.5409723422E-21 -.2529282535E-22 0.5415632946E-21
 -.5559999943E+02 -.8481146520E-21 -.9079432063E-22 0.8529607679E-21
 -.5539999902E+02 -.1322309926E-20 -.2223250820E-21 0.1340869860E-20
 -.5519999862E+02 -.2050142996E-20 -.4724725288E-21 0.2103881316E-20
 -.5500000119E+02 -.3160586640E-20 -.9308892476E-21 0.3294823622E-20
 -.5480000079E+02 -.4844295035E-20 -.1748344792E-20 0.5150136299E-20
 -.5460000038E+02 -.7380810197E-20 -.3175400229E-20 0.8034894261E-20
 -.5439999998E+02 -.1117638981E-19 -.5624104265E-20 0.1251168405E-19
 -.5419999957E+02 -.1681573119E-19 -.9765682155E-20 0.1944575438E-19
 -.5399999917E+02 -.2513126816E-19 -.1668412066E-19 0.3016522040E-19
 -.5379999876E+02 -.3729363718E-19 -.2811599433E-19 0.4670465193E-19
 -.5360000134E+02 -.5492576128E-19 -.4682250688E-19 0.7217469365E-19
 -.5340000093E+02 -.8023975015E-19 -.7716296381E-19 0.1113217880E-18
 -.5320000052E+02 -.1161886774E-18 -.1259732228E-18 0.1713740401E-18
 -.5300000012E+02 -.1666113281E-18 -.2039030690E-18 0.2633169120E-18
 -.5279999971E+02 -.2363223030E-18 -.3274399033E-18 0.4038132256E-18
 -.5259999931E+02 -.3310546112E-18 -.5219524485E-18 0.6180869793E-18
 -.5239999890E+02 -.4570845619E-18 -.8262409223E-18 0.9442459205E-18
 -.5220000148E+02 -.6202397783E-18 -.1299297926E-17 0.1439747368E-17
 -.5200000107E+02 -.8237800152E-18 -.2030292353E-17 0.2191050102E-17
 -.5180000067E+02 -.1064300181E-17 -.3153220374E-17 0.3327992428E-17
 -.5160000026E+02 -.1324264316E-17 -.4868267706E-17 0.5045166641E-17
 -.5139999986E+02 -.1558929818E-17 -.7472751914E-17 0.7633628452E-17
 -.5119999945E+02 -.1674101452E-17 -.1140563473E-16 0.1152784105E-16
 -.5099999905E+02 -.1489123728E-17 -.1731109867E-16 0.1737502883E-16
 -.5079999864E+02 -.6764229615E-18 -.2612867109E-16 0.2613742530E-16
 -.5060000122E+02 0.1335773459E-17 -.3921996169E-16 0.3924270232E-16
 -.5040000081E+02 0.5517939810E-17 -.5854536347E-16 0.5880482330E-16
 -.5020000041E+02 0.1348183744E-16 -.8690812130E-16 0.8794760650E-16
 -.5000000000E+02 0.2785750523E-16 -.1282880123E-15 0.1312777769E-15
 -.4980000257E+02 0.5287366682E-16 -.1882923258E-15 0.1955751124E-15
 -.4959999919E+02 0.9524363182E-16 -.2747574588E-15 0.2907971984E-15
 -.4940000176E+02 0.1655066121E-15 -.3985392682E-15 0.4315390908E-15
 -.4919999838E+02 0.2800431834E-15 -.5745326939E-15 0.6391494355E-15
 -.4900000095E+02 0.4640817785E-15 -.8229576740E-15 0.9447916333E-15
 -.4879999757E+02 0.7561524371E-15 -.1170934345E-14 0.1393862887E-14
 -.4860000014E+02 0.1214639989E-14 -.1654336586E-14 0.2052359579E-14
 -.4840000272E+02 0.1927363312E-14 -.2319846954E-14 0.3016027060E-14
 -.4819999933E+02 0.3025487705E-14 -.3227015292E-14 0.4423483192E-14
 -.4800000191E+02 0.4703602181E-14 -.4449917584E-14 0.6475001157E-14
 -.4779999852E+02 0.7248511451E-14 -.6077672145E-14 0.9459334910E-14
 -.4760000110E+02 0.1108026420E-13 -.8212523107E-14 0.1379194659E-13
 -.4739999771E+02 0.1681025070E-13 -.1096334668E-13 0.2006936718E-13
 -.4720000029E+02 0.2532294330E-13 -.1443111058E-13 0.2914632756E-13
 -.4700000286E+02 0.3789016138E-13 -.1868081344E-13 0.4224496562E-13
 -.4679999948E+02 0.5632973997E-13 -.2369141487E-13 0.6110910525E-13
 -.4660000205E+02 0.8322436003E-13 -.2927080862E-13 0.8822173394E-13
 -.4639999866E+02 0.1222212372E-12 -.3491635191E-13 0.1271109062E-12
 -.4620000124E+02 0.1784395137E-12 -.3959195646E-13 0.1827790553E-12
 -.4599999785E+02 0.2590198222E-12 -.4137909741E-13 0.2623042089E-12
 -.4580000043E+02 0.3738595286E-12 -.3693958658E-13 0.3756800237E-12
 -.4559999704E+02 0.5365878381E-12 -.2070040737E-13 0.5369869783E-12
 -.4539999962E+02 0.7658466410E-12 0.1636780993E-13 0.7660215289E-12
 -.4520000219E+02 0.1086955560E-11 0.8856095746E-13 0.1090557396E-11
 -.4499999881E+02 0.1534051109E-11 0.2180970476E-12 0.1549477049E-11
 -.4480000138E+02 0.2152798660E-11 0.4389761564E-12 0.2197098572E-11
 -.4459999800E+02 0.3003778059E-11 0.8025427953E-12 0.3109140969E-11
 -.4440000057E+02 0.4166632225E-11 0.1385436683E-11 0.4390929161E-11
 -.4419999719E+02 0.5745036497E-11 0.2300870253E-11 0.6188654803E-11
 -.4399999976E+02 0.7872476729E-11 0.3714506495E-11 0.8704794561E-11
 -.4380000234E+02 0.1071870242E-10 0.5866654619E-11 0.1221917420E-10
 -.4359999895E+02 0.1449651039E-10 0.9103080830E-11 0.1711767782E-10
 -.4340000153E+02 0.1946818188E-10 0.1391748589E-10 0.2393128745E-10
 -.4319999814E+02 0.2595038068E-10 0.2100967358E-10 0.3338904972E-10
 -.4300000072E+02 0.3431553350E-10 0.3136466838E-10 0.4648976513E-10
 -.4279999733E+02 0.4498657056E-10 0.4635961061E-10 0.6459880050E-10
 -.4259999990E+02 0.5842021736E-10 0.6790719878E-10 0.8957850994E-10
 -.4240000248E+02 0.7507165211E-10 0.9864687114E-10 0.1239635355E-09
 -.4219999909E+02 0.9532994430E-10 0.1421978290E-09 0.1711958552E-09
 -.4200000167E+02 0.1194089904E-09 0.2034915196E-09 0.2359391988E-09
 -.4179999828E+02 0.1471721726E-09 0.2892053381E-09 0.3244986533E-09
 -.4160000086E+02 0.1778600540E-09 0.4083239848E-09 0.4453792489E-09
 -.4139999747E+02 0.2096784835E-09 0.5728602939E-09 0.6100278541E-09
 -.4120000005E+02 0.2391883327E-09 0.7987728788E-09 0.8338160291E-09
 -.4100000262E+02 0.2604168321E-09 0.1107123881E-08 0.1137339093E-08
